Rank	Mantissa	Log	Amount	Code	Type	Amount	FirstTwo	First	Second		Diffs * 1000	First-Two	
			-0.00919			-0.01887	$18.00	$1.00	$8.00		137	$13	
			-0.00919			0.01923	$19.00	$1.00	$9.00		800	$80	
			-0.00918			-0.01434	$14.00	$1.00	$4.00		15	$15	
			-0.00918			-0.01417	$14.00	$1.00	$4.00		872	$87	
			-0.00917			0.00000	$0.00	$0.00	#VALUE!		0	$0	
			-0.00917			0.01942	$19.00	$1.00	$9.00		1441	$14	
			-0.009159906			0.01905	$19.00	$1.00	$9.00		419	$41	
			-0.009155713			-0.02804	$28.00	$2.00	$8.00		156	$15	
			-0.00915			0.00962	$96.00	$9.00	$6.00		0	$0	
			-0.00915			-0.03810	$38.00	$3.00	$8.00		1130	$11	
			-0.00914			-0.03960	$39.00	$3.00	$9.00		705	$70	
			-0.00914			0.01031	$10.00	$1.00	$0.00		4489	$44	
			-0.00909			0.01020	$10.00	$1.00	$0.00		1737	$17	
			-0.00907			0.02020	$20.00	$2.00	$0.00		138	$13	
			-0.00907			-0.01505	$15.00	$1.00	$5.00		872	$87	
			-0.00906			-0.01488	$14.00	$1.00	$4.00		684	$68	
			-0.009056604			0.04082	$40.00	$4.00	$0.00		500	$50	
			-0.00905			-0.02941	$29.00	$2.00	$9.00		20	$20	
			-0.00905			0.01010	$10.00	$1.00	$0.00		1915	$19	
			-0.00903			-0.01000	$10.00	$1.00	$0.00		787	$78	
			-0.00902			0.00000	$0.00	$0.00	#VALUE!		0	$0	
			-0.00902			-0.03556	$35.00	$3.00	$5.00		469	$46	
			-0.00902			-0.02095	$20.00	$2.00	$0.00		1069	$10	
			-0.00901			-0.02653	$26.00	$2.00	$6.00		0	$0	
			-0.00901			0.00000	$0.00	$0.00	#VALUE!		1343	$13	
			-0.008995582			0.03297	$32.00	$3.00	$2.00		2093	$20	
			-0.008974655			0.00511	$51.00	$5.00	$1.00		295	$29	
			-0.00897			-0.02625	$26.00	$2.00	$6.00		309	$30	
			-0.00897			-0.01652	$16.00	$1.00	$6.00		0	$0	
			-0.00897			0.04996	$49.00	$4.00	$9.00		0	$0	
			-0.00897			0.01053	$10.00	$1.00	$0.00		212	$21	
			-0.00897			0.00000	$0.00	$0.00	#VALUE!		649	$64	
			-0.00896			-0.01042	$10.00	$1.00	$0.00		7	$7	
			-0.008959935			0.18947	$18.00	$1.00	$8.00		1591	$15	
			-0.00894			0.00425	$42.00	$4.00	$2.00		420	$42	
			-0.008939828			-0.02185	$21.00	$2.00	$1.00		703	$70	
			-0.008932797			0.00000	$0.00	$0.00	#VALUE!		880	$88	
			-0.008924			0.09009	$90.00	$9.00	$0.00		1009	$10	
			-0.00891			0.00000	$0.00	$0.00	#VALUE!		0	$0	
			-0.00891			-0.00826	$82.00	$8.00	$2.00		443	$44	
			-0.00891			-0.00833	$83.00	$8.00	$3.00		1820	$18	
			-0.00889			0.06723	$67.00	$6.00	$7.00		543	$54	
			-0.00889			-0.02362	$23.00	$2.00	$3.00		2358	$23	
			-0.00886			-0.00806	$80.00	$8.00	$0.00		0	$0	
			-0.00886			0.02439	$24.00	$2.00	$4.00		1272	$12	
			-0.00885			0.03968	$39.00	$3.00	$9.00		0	$0	
			-0.00885			-0.03450	$34.00	$3.00	$4.00		2797	$27	
			-0.008821587			0.01992	$19.00	$1.00	$9.00		676	$67	
			-0.008814832			-0.01178	$11.00	$1.00	$1.00		271	$27	
			-0.00881			-0.03514	$35.00	$3.00	$5.00		155	$15	
			-0.00881			-0.02049	$20.00	$2.00	$0.00		0	$0	
			-0.00881			0.02092	$20.00	$2.00	$0.00		105	$10	
			-0.00881			0.02016	$20.00	$2.00	$0.00		3759	$37	
			-0.00877			0.01211	$12.00	$1.00	$2.00		0	$0	
			-0.00877			0.00787	$78.00	$7.00	$8.00		1213	$12	
			-0.00876			0.06250	$62.00	$6.00	$2.00		235	$23	
			-0.008757444			-0.01471	$14.00	$1.00	$4.00		5	$5	
			-0.00876			0.00000	$0.00	$0.00	#VALUE!		0	$0	
			-0.00876			-0.01493	$14.00	$1.00	$4.00		1468	$14	
			-0.00874			-0.01515	$15.00	$1.00	$5.00		616	$61	
			-0.00874			0.01538	$15.00	$1.00	$5.00		0	$0	
			-0.00874			0.00000	$0.00	$0.00	#VALUE!		17	$17	
			-0.008736389			-0.01121	$11.00	$1.00	$1.00		1245	$12	
			-0.008723939			-0.02697	$26.00	$2.00	$6.00		2406	$24	
			-0.008699881			-0.00787	$78.00	$7.00	$8.00		1053	$10	
			-0.00869			0.00000	$0.00	$0.00	#VALUE!		1125	$11	
			-0.008678103			0.00794	$79.00	$7.00	$9.00		677	$67	
			-0.00867			-0.00787	$78.00	$7.00	$8.00		957	$95	
			-0.00866			0.02381	$23.00	$2.00	$3.00		178	$17	
			-0.00866			0.00000	$0.00	$0.00	#VALUE!		0	$0	
			-0.00866			-0.01178	$11.00	$1.00	$1.00		5231	$52	
			-0.008607671			-0.05868	$58.00	$5.00	$8.00		302	$30	
			-0.00860			-0.05833	$58.00	$5.00	$8.00		324	$32	
			-0.00860			0.04425	$44.00	$4.00	$4.00		665	$66	
			-0.00859			-0.01288	$12.00	$1.00	$2.00		256	$25	
			-0.00859			0.02163	$21.00	$2.00	$1.00		4048	$40	
			-0.00855			-0.01277	$12.00	$1.00	$2.00		154	$15	
			-0.008550186			0.00443	$44.00	$4.00	$4.00		13	$13	
			-0.00855			-0.03390	$33.00	$3.00	$3.00		1073	$10	
			-0.00854			-0.03509	$35.00	$3.00	$5.00		2487	$24	
			-0.00851			0.01818	$18.00	$1.00	$8.00		2093	$20	
			-0.00849			-0.02679	$26.00	$2.00	$6.00		1495	$14	
			-0.00848			0.04587	$45.00	$4.00	$5.00		399	$39	
			-0.00847			0.02175	$21.00	$2.00	$1.00		755	$75	
			-0.00847			-0.02129	$21.00	$2.00	$1.00		1449	$14	
			-0.00845			0.04386	$43.00	$4.00	$3.00		0	$0	
			-0.00845			-0.01681	$16.00	$1.00	$6.00		863	$86	
			-0.008443908			0.02120	$21.00	$2.00	$1.00		2228	$22	
			-0.00842			0.05457	$54.00	$5.00	$4.00		150	$15	
			-0.00842			0.07143	$71.00	$7.00	$1.00		329	$32	
			-0.00842			-0.02963	$29.00	$2.00	$9.00		310	$31	
			-0.008413735			0.01160	$11.00	$1.00	$1.00		464	$46	
			-0.00841			0.01509	$15.00	$1.00	$5.00		573	$57	
			-0.00840			-0.05233	$52.00	$5.00	$2.00		920	$92	
			-0.008394161			-0.04299	$42.00	$4.00	$2.00		2456	$24	
			-0.00837			0.00393	$39.00	$3.00	$9.00		140	$14	
			-0.00837			0.01241	$12.00	$1.00	$2.00		3487	$34	
			-0.00833			-0.02032	$20.00	$2.00	$0.00		0	$0	
			-0.00833			-0.03293	$32.00	$3.00	$2.00		0	$0	
			-0.00833			-0.00409	$40.00	$4.00	$0.00		0	$0	
			-0.00833			0.02120	$21.00	$2.00	$1.00		0	$0	
			-0.00833			0.11751	$11.00	$1.00	$1.00		548	$54	
			-0.00833			0.04853	$48.00	$4.00	$8.00		1052	$10	
			-0.00832			-0.03200	$31.00	$3.00	$1.00		3005	$30	
			-0.00829			-0.01122	$11.00	$1.00	$1.00		1800	$18	
			-0.00826929			0.01881	$18.00	$1.00	$8.00		483	$48	
			-0.00826			-0.00381	$38.00	$3.00	$8.00		0	$0	
			-0.00826			-0.03676	$36.00	$3.00	$6.00		0	$0	
			-0.00826			0.01527	$15.00	$1.00	$5.00		3401	$34	
			-0.00823			-0.00752	$75.00	$7.00	$5.00		406	$40	
			-0.00823			0.01515	$15.00	$1.00	$5.00		417	$41	
			-0.00822			0.00000	$0.00	$0.00	#VALUE!		1891	$18	
			-0.008203313			0.08955	$89.00	$8.00	$9.00		1692	$16	
			-0.00819			-0.02055	$20.00	$2.00	$0.00		0	$0	
			-0.00819			0.01399	$13.00	$1.00	$3.00		0	$0	
			-0.00819			0.00690	$68.00	$6.00	$8.00		960	$96	
			-0.00818			0.01370	$13.00	$1.00	$3.00		548	$54	
			-0.00817			0.00000	$0.00	$0.00	#VALUE!		1221	$12	
			-0.00816			0.00351	$35.00	$3.00	$5.00		729	$72	
			-0.008151811			-0.01023	$10.00	$1.00	$0.00		1438	$14	
			-0.00814			0.00680	$68.00	$6.00	$8.00		735	$73	
			-0.00813			-0.02027	$20.00	$2.00	$0.00		2485	$24	
			-0.008105235			0.02759	$27.00	$2.00	$7.00		1780	$17	
			-0.00809			0.00000	$0.00	$0.00	#VALUE!		2038	$20	
			-0.008067054			-0.01664	$16.00	$1.00	$6.00		254	$25	
			-0.00806			-0.01720	$17.00	$1.00	$7.00		2104	$21	
			-0.00804			0.01389	$13.00	$1.00	$3.00		1851	$18	
			-0.00802			-0.00685	$68.00	$6.00	$8.00		204	$20	
			-0.00802			-0.01710	$17.00	$1.00	$7.00		2292	$22	
			-0.00800			0.00337	$33.00	$3.00	$3.00		0	$0	
			-0.00800			0.02797	$27.00	$2.00	$7.00		0	$0	
			-0.00800			0.03075	$30.00	$3.00	$0.00		2650	$26	
			-0.007973503			-0.02323	$23.00	$2.00	$3.00		162	$16	
			-0.007971879			0.01351	$13.00	$1.00	$3.00		248	$24	
			-0.00797			-0.00667	$66.00	$6.00	$6.00		1241	$12	
			-0.00796			0.00000	$0.00	$0.00	#VALUE!		997	$99	
			-0.00795			0.02362	$23.00	$2.00	$3.00		1366	$13	
			-0.00793			-0.01311	$13.00	$1.00	$3.00		2454	$24	
			-0.00791			-0.02339	$23.00	$2.00	$3.00		368	$36	
			-0.00791			-0.00680	$68.00	$6.00	$8.00		1621	$16	
			-0.00789			-0.00329	$32.00	$3.00	$2.00		77	$77	
			-0.007888151			-0.02419	$24.00	$2.00	$4.00		1414	$14	
			-0.00787			-0.01408	$14.00	$1.00	$4.00		0	$0	
			-0.00787			0.00371	$37.00	$3.00	$7.00		0	$0	
			-0.00787			-0.01423	$14.00	$1.00	$4.00		413	$41	
			-0.00787			-0.05429	$54.00	$5.00	$4.00		7	$7	
			-0.00787			0.01527	$15.00	$1.00	$5.00		751	$75	
			-0.00786			-0.01504	$15.00	$1.00	$5.00		429	$42	
			-0.007858014			-0.00763	$76.00	$7.00	$6.00		261	$26	
			-0.007855405			0.02308	$23.00	$2.00	$3.00		1227	$12	
			-0.00784			0.00000	$0.00	$0.00	#VALUE!		1264	$12	
			-0.00783			0.00752	$75.00	$7.00	$5.00		270	$27	
			-0.00783			0.00000	$0.00	$0.00	#VALUE!		1529	$15	
			-0.00781			-0.00358	$35.00	$3.00	$5.00		653	$65	
			-0.00781			0.00359	$35.00	$3.00	$5.00		1316	$13	
			-0.00779			0.00000	$0.00	$0.00	#VALUE!		1877	$18	
			-0.00777			-0.04478	$44.00	$4.00	$4.00		1284	$12	
			-0.00776			-0.00781	$78.00	$7.00	$8.00		0	$0	
			-0.00776			-0.00787	$78.00	$7.00	$8.00		926	$92	
			-0.00775			-0.03968	$39.00	$3.00	$9.00		0	$0	
			-0.00775			-0.02083	$20.00	$2.00	$0.00		1499	$14	
			-0.00774			-0.02093	$20.00	$2.00	$0.00		236	$23	
			-0.00773			-0.02586	$25.00	$2.00	$5.00		3393	$33	
			-0.007700651			0.04850	$48.00	$4.00	$8.00		834	$83	
			-0.00769			0.00439	$43.00	$4.00	$3.00		0	$0	
			-0.00769			0.04202	$42.00	$4.00	$2.00		0	$0	
			-0.007692308			0.00806	$80.00	$8.00	$0.00		554	$55	
			-0.00769			-0.03200	$32.00	$3.00	$2.00		112	$11	
			-0.00768564			-0.00826	$82.00	$8.00	$2.00		3858	$38	
			-0.00765			0.03333	$33.00	$3.00	$3.00		511	$51	
			-0.00764195			-0.02419	$24.00	$2.00	$4.00		836	$83	
			-0.00763			0.09091	$90.00	$9.00	$0.00		0	$0	
			-0.00763			-0.00364	$36.00	$3.00	$6.00		1454	$14	
			-0.00762			-0.01734	$17.00	$1.00	$7.00		0	$0	
			-0.00762			-0.03281	$32.00	$3.00	$2.00		2090	$20	
			-0.00760			-0.00800	$80.00	$8.00	$0.00		1785	$17	
			-0.00758			-0.02419	$24.00	$2.00	$4.00		453	$45	
			-0.00758			-0.01851	$18.00	$1.00	$8.00		2188	$21	
			-0.007553877			0.01044	$10.00	$1.00	$0.00		2637	$26	
			-0.00753			-0.01667	$16.00	$1.00	$6.00		871	$87	
			-0.00752			-0.00441	$44.00	$4.00	$4.00		0	$0	
			-0.00752			0.04256	$42.00	$4.00	$2.00		1215	$12	
			-0.007506647			0.04931	$49.00	$4.00	$9.00		164	$16	
			-0.007505003			-0.03330	$33.00	$3.00	$3.00		1437	$14	
			-0.00749			-0.01803	$18.00	$1.00	$8.00		1456	$14	
			-0.00748			0.00820	$81.00	$8.00	$1.00		325	$32	
			-0.00747			0.01626	$16.00	$1.00	$6.00		791	$79	
			-0.007464915			-0.02400	$24.00	$2.00	$4.00		223	$22	
			-0.00746			-0.01836	$18.00	$1.00	$8.00		3327	$33	
			-0.00743			-0.02305	$23.00	$2.00	$3.00		1286	$12	
			-0.00742			-0.03419	$34.00	$3.00	$4.00		916	$91	
			-0.00741			-0.03115	$31.00	$3.00	$1.00		741	$74	
			-0.00740			0.00913	$91.00	$9.00	$1.00		433	$43	
			-0.00740			-0.00905	$90.00	$9.00	$0.00		954	$95	
			-0.00739			0.00475	$47.00	$4.00	$7.00		946	$94	
			-0.00738			-0.05018	$50.00	$5.00	$0.00		113	$11	
			-0.00738			0.03369	$33.00	$3.00	$3.00		1684	$16	
			-0.007358697			-0.01852	$18.00	$1.00	$8.00		576	$57	
			-0.00735			0.01887	$18.00	$1.00	$8.00		0	$0	
			-0.00735			0.00222	$22.00	$2.00	$2.00		1604	$16	
			-0.007336903			0.02772	$27.00	$2.00	$7.00		642	$64	
			-0.00733			-0.05178	$51.00	$5.00	$1.00		555	$55	
			-0.00732			0.00493	$49.00	$4.00	$9.00		844	$84	
			-0.007316498			0.02340	$23.00	$2.00	$3.00		1723	$17	
			-0.00730			-0.04130	$41.00	$4.00	$1.00		0	$0	
			-0.00730			0.00962	$96.00	$9.00	$6.00		290	$29	
			-0.007296365			-0.04305	$43.00	$4.00	$3.00		470	$47	
			-0.00729			0.01951	$19.00	$1.00	$9.00		1600	$16	
			-0.00728			0.02499	$24.00	$2.00	$4.00		400	$40	
			-0.00727			0.01905	$19.00	$1.00	$9.00		149	$14	
			-0.007270178			-0.02355	$23.00	$2.00	$3.00		230	$23	
			-0.007267882			0.01455	$14.00	$1.00	$4.00		270	$27	
			-0.00727			-0.02830	$28.00	$2.00	$8.00		126	$12	
			-0.007263923			0.02913	$29.00	$2.00	$9.00		1365	$13	
			-0.00725			-0.01434	$14.00	$1.00	$4.00		389	$38	
			-0.00725			0.02642	$26.00	$2.00	$6.00		0	$0	
			-0.00725			0.00932	$93.00	$9.00	$3.00		0	$0	
			-0.00725			-0.00222	$22.00	$2.00	$2.00		2415	$24	
			-0.00722			0.05074	$50.00	$5.00	$0.00		0	$0	
			-0.00722			0.04653	$46.00	$4.00	$6.00		201	$20	
			-0.00722			-0.03604	$36.00	$3.00	$6.00		0	$0	
			-0.00722			-0.01293	$12.00	$1.00	$2.00		0	$0	
			-0.007220217			0.00425	$42.00	$4.00	$2.00		1353	$13	
			-0.00721			-0.02397	$23.00	$2.00	$3.00		4772	$47	
			-0.007158968			-0.03864	$38.00	$3.00	$8.00		385	$38	
			-0.00716			0.05184	$51.00	$5.00	$1.00		1227	$12	
			-0.00714			0.10714	$10.00	$1.00	$0.00		0	$0	
			-0.00714			0.02226	$22.00	$2.00	$2.00		0	$0	
			-0.00714			-0.01010	$10.00	$1.00	$0.00		0	$0	
			-0.00714			-0.00988	$98.00	$9.00	$8.00		1957	$19	
			-0.00712			0.02608	$26.00	$2.00	$6.00		211	$21	
			-0.007121177			0.05711	$57.00	$5.00	$7.00		2898	$28	
			-0.00709			-0.00920	$92.00	$9.00	$2.00		1154	$11	
			-0.00708			-0.02457	$24.00	$2.00	$4.00		2794	$27	
			-0.00705			0.01751	$17.00	$1.00	$7.00		1046	$10	
			-0.00704			0.00362	$36.00	$3.00	$6.00		292	$29	
			-0.00704			0.00000	$0.00	$0.00	#VALUE!		534	$53	
			-0.00703			0.01504	$15.00	$1.00	$5.00		1744	$17	
			-0.00702			-0.00356	$35.00	$3.00	$5.00		721	$72	
			-0.00701			0.02974	$29.00	$2.00	$9.00		603	$60	
			-0.00700			-0.00924	$92.00	$9.00	$2.00		895	$89	
			-0.006994366			0.01282	$12.00	$1.00	$2.00		1376	$13	
			-0.00698			-0.00345	$34.00	$3.00	$4.00		813	$81	
			-0.00697			0.00347	$34.00	$3.00	$4.00		2502	$25	
			-0.00695			0.00719	$71.00	$7.00	$1.00		302	$30	
			-0.00694			-0.01057	$10.00	$1.00	$0.00		0	$0	
			-0.00694			0.00722	$72.00	$7.00	$2.00		1111	$11	
			-0.00693			0.00000	$0.00	$0.00	#VALUE!		715	$71	
			-0.006926188			0.00344	$34.00	$3.00	$4.00		1519	$15	
			-0.00691			-0.00343	$34.00	$3.00	$4.00		190	$19	
			-0.00691			0.00516	$51.00	$5.00	$1.00		1254	$12	
			-0.00690			0.01968	$19.00	$1.00	$9.00		0	$0	
			-0.00690			-0.01035	$10.00	$1.00	$0.00		0	$0	
			-0.00690			0.02459	$24.00	$2.00	$4.00		594	$59	
			-0.00689			-0.00166	$16.00	$1.00	$6.00		424	$42	
			-0.00689			-0.03288	$32.00	$3.00	$2.00		2259	$22	
			-0.00686			0.01086	$10.00	$1.00	$0.00		816	$81	
			-0.006855623			0.00509	$50.00	$5.00	$0.00		631	$63	
			-0.00685			0.01603	$16.00	$1.00	$6.00		0	$0	
			-0.00685			0.00000	$0.00	$0.00	#VALUE!		721	$72	
			-0.00684			-0.01052	$10.00	$1.00	$0.00		3938	$39	
			-0.00680			0.00000	$0.00	$0.00	#VALUE!		243	$24	
			-0.00680			0.00168	$16.00	$1.00	$6.00		0	$0	
			-0.00680			-0.01899	$18.00	$1.00	$8.00		1130	$11	
			-0.00679			0.02477	$24.00	$2.00	$4.00		1025	$10	
			-0.00678			0.01056	$10.00	$1.00	$0.00		2199	$21	
			-0.00676			-0.02419	$24.00	$2.00	$4.00		0	$0	
			-0.00676			-0.02648	$26.00	$2.00	$6.00		1564	$15	
			-0.006741112			-0.01244	$12.00	$1.00	$2.00		801	$80	
			-0.00673			-0.00732	$73.00	$7.00	$3.00		744	$74	
			-0.00673			0.00177	$17.00	$1.00	$7.00		1050	$10	
			-0.00672			0.00000	$0.00	$0.00	#VALUE!		376	$37	
			-0.00671			-0.00177	$17.00	$1.00	$7.00		0	$0	
			-0.00671			0.00000	$0.00	$0.00	#VALUE!		937	$93	
			-0.006702039			0.00738	$73.00	$7.00	$3.00		561	$56	
			-0.00670			-0.01289	$12.00	$1.00	$2.00		65	$65	
			-0.00670			-0.01662	$16.00	$1.00	$6.00		682	$68	
			-0.00669			0.01871	$18.00	$1.00	$8.00		1904	$19	
			-0.006669925			0.12237	$12.00	$1.00	$2.00		326	$32	
			-0.00667			-0.04303	$43.00	$4.00	$3.00		0	$0	
			-0.006666667			0.02069	$20.00	$2.00	$0.00		0	$0	
			-0.00667			0.05081	$50.00	$5.00	$0.00		0	$0	
			-0.00667			0.01929	$19.00	$1.00	$9.00		1229	$12	
			-0.006654373			0.06308	$63.00	$6.00	$3.00		1074	$10	
			-0.00664			-0.02374	$23.00	$2.00	$3.00		470	$47	
			-0.006638933			0.00000	$0.00	$0.00	#VALUE!		454	$45	
			-0.006634391			-0.03355	$33.00	$3.00	$3.00		273	$27	
			-0.00663			0.03774	$37.00	$3.00	$7.00		851	$85	
			-0.006623158			0.00000	$0.00	$0.00	#VALUE!		64	$64	
			-0.00662			-0.00606	$60.00	$6.00	$0.00		204	$20	
			-0.00662			0.03976	$39.00	$3.00	$9.00		1163	$11	
			-0.006608852			-0.00891	$89.00	$8.00	$9.00		577	$57	
			-0.006603081			0.00899	$89.00	$8.00	$9.00		929	$92	
			-0.00659			0.01454	$14.00	$1.00	$4.00		1484	$14	
			-0.00658			-0.01156	$11.00	$1.00	$1.00		0	$0	
			-0.00658			-0.01450	$14.00	$1.00	$4.00		184	$18	
			-0.00658			0.02516	$25.00	$2.00	$5.00		2178	$21	
			-0.00655533			-0.00139	$13.00	$1.00	$3.00		1786	$17	
			-0.00654			-0.04058	$40.00	$4.00	$0.00		153	$15	
			-0.00654			0.00290	$28.00	$2.00	$8.00		0	$0	
			-0.00654			-0.02699	$26.00	$2.00	$6.00		1421	$14	
			-0.00652			0.00916	$91.00	$9.00	$1.00		192	$19	
			-0.00652			0.03681	$36.00	$3.00	$6.00		1982	$19	
			-0.00650			-0.01467	$14.00	$1.00	$4.00		0	$0	
			-0.00650			-0.00769	$76.00	$7.00	$6.00		0	$0	
			-0.00650			-0.00436	$43.00	$4.00	$3.00		1868	$18	
			-0.00648			0.03331	$33.00	$3.00	$3.00		2971	$29	
			-0.00645			-0.02635	$26.00	$2.00	$6.00		0	$0	
			-0.00645			-0.01063	$10.00	$1.00	$0.00		80	$80	
			-0.006450813			-0.02296	$22.00	$2.00	$2.00		1994	$19	
			-0.00643			0.00000	$0.00	$0.00	#VALUE!		344	$34	
			-0.00643			-0.04675	$46.00	$4.00	$6.00		172	$17	
			-0.00643			-0.01967	$19.00	$1.00	$9.00		94	$94	
			-0.006424765			-0.01338	$13.00	$1.00	$3.00		501	$50	
			-0.00642			0.02359	$23.00	$2.00	$3.00		388	$38	
			-0.006415876			0.00159	$15.00	$1.00	$5.00		562	$56	
			-0.00641			0.01164	$11.00	$1.00	$1.00		0	$0	
			-0.00641			-0.02614	$26.00	$2.00	$6.00		0	$0	
			-0.00641			-0.02846	$28.00	$2.00	$8.00		1059	$10	
			-0.00640			0.01022	$10.00	$1.00	$0.00		21	$21	
			-0.006399461			0.01723	$17.00	$1.00	$7.00		180	$18	
			-0.006397665			0.00995	$99.00	$9.00	$9.00		632	$63	
			-0.006391347			-0.02476	$24.00	$2.00	$4.00		1699	$16	
			-0.00637436			-0.02048	$20.00	$2.00	$0.00		493	$49	
			-0.00637			0.01031	$10.00	$1.00	$0.00		1659	$16	
			-0.00635284			0.00690	$68.00	$6.00	$8.00		444	$44	
			-0.00635			-0.00329	$32.00	$3.00	$2.00		237	$23	
			-0.00635			0.04123	$41.00	$4.00	$1.00		1691	$16	
			-0.00633			-0.01980	$19.00	$1.00	$9.00		0	$0	
			-0.00633			0.00323	$32.00	$3.00	$2.00		3981	$39	
			-0.00629			0.05047	$50.00	$5.00	$0.00		0	$0	
			-0.00629			-0.01610	$16.00	$1.00	$6.00		0	$0	
			-0.00629			-0.00312	$31.00	$3.00	$1.00		0	$0	
			-0.00629			0.00651	$65.00	$6.00	$5.00		0	$0	
			-0.00629			0.00647	$64.00	$6.00	$4.00		0	$0	
			-0.00629			0.00643	$64.00	$6.00	$4.00		212	$21	
			-0.00628719			0.00000	$0.00	$0.00	#VALUE!		327	$32	
			-0.006283919			0.00946	$94.00	$9.00	$4.00		777	$77	
			-0.00628			-0.01266	$12.00	$1.00	$2.00		0	$0	
			-0.00628			-0.01590	$15.00	$1.00	$5.00		884	$88	
			-0.006267308			0.02606	$26.00	$2.00	$6.00		225	$22	
			-0.00627			-0.01270	$12.00	$1.00	$2.00		1072	$10	
			-0.006254343			0.08025	$80.00	$8.00	$0.00		434	$43	
			-0.00625			-0.01905	$19.00	$1.00	$9.00		912	$91	
			-0.006240882			0.06044	$60.00	$6.00	$0.00		1137	$11	
			-0.006229508			0.07004	$70.00	$7.00	$0.00		1606	$16	
			-0.00621			-0.02930	$29.00	$2.00	$9.00		441	$44	
			-0.006209038			-0.01102	$11.00	$1.00	$1.00		978	$97	
			-0.006199262			-0.00847	$84.00	$8.00	$4.00		102	$10	
			-0.006198245			0.01124	$11.00	$1.00	$1.00		56	$56	
			-0.006197682			0.01400	$14.00	$1.00	$4.00		650	$65	
			-0.00619			0.00548	$54.00	$5.00	$4.00		71	$71	
			-0.00619			-0.07084	$70.00	$7.00	$0.00		1764	$17	
			-0.00617			-0.00891	$89.00	$8.00	$9.00		0	$0	
			-0.00617			-0.01467	$14.00	$1.00	$4.00		0	$0	
			-0.00617			-0.01561	$15.00	$1.00	$5.00		859	$85	
			-0.006164247			-0.03612	$36.00	$3.00	$6.00		1216	$12	
			-0.006152083			0.00962	$96.00	$9.00	$6.00		874	$87	
			-0.00614			0.00627	$62.00	$6.00	$2.00		227	$22	
			-0.00614			0.00623	$62.00	$6.00	$2.00		73	$73	
			-0.006140351			-0.00619	$61.00	$6.00	$1.00		538	$53	
			-0.00613			0.03738	$37.00	$3.00	$7.00		0	$0	
			-0.00613			-0.02714	$27.00	$2.00	$7.00		1876	$18	
			-0.00612			0.00000	$0.00	$0.00	#VALUE!		208	$20	
			-0.00611			0.00765	$76.00	$7.00	$6.00		775	$77	
			-0.00610638			0.03676	$36.00	$3.00	$6.00		1584	$15	
			-0.00609			0.03120	$31.00	$3.00	$1.00		2110	$21	
			-0.00607			0.00275	$27.00	$2.00	$7.00		103	$10	
			-0.00607			0.00000	$0.00	$0.00	#VALUE!		497	$49	
			-0.00606			-0.01851	$18.00	$1.00	$8.00		283	$28	
			-0.00606			-0.00885	$88.00	$8.00	$8.00		0	$0	
			-0.00606			0.01480	$14.00	$1.00	$4.00		95	$95	
			-0.00605966			-0.01598	$15.00	$1.00	$5.00		588	$58	
			-0.00605378			-0.03529	$35.00	$3.00	$5.00		1480	$14	
			-0.00604			-0.00463	$46.00	$4.00	$6.00		1488	$14	
			-0.00602			-0.01519	$15.00	$1.00	$5.00		0	$0	
			-0.00602			-0.02961	$29.00	$2.00	$9.00		3607	$36	
			-0.00599			-0.01923	$19.00	$1.00	$9.00		0	$0	
			-0.00599			0.03268	$32.00	$3.00	$2.00		1101	$11	
			-0.00598			0.01266	$12.00	$1.00	$2.00		2463	$24	
			-0.00595			0.00000	$0.00	$0.00	#VALUE!		0	$0	
			-0.00595			0.00625	$62.00	$6.00	$2.00		1837	$18	
			-0.00593			-0.01242	$12.00	$1.00	$2.00		876	$87	
			-0.00593			-0.03623	$36.00	$3.00	$6.00		0	$0	
			-0.00593			0.03263	$32.00	$3.00	$2.00		809	$80	
			-0.00592			0.00480	$48.00	$4.00	$8.00		807	$80	
			-0.00591			-0.00629	$62.00	$6.00	$2.00		1008	$10	
			-0.00590			-0.03468	$34.00	$3.00	$4.00		754	$75	
			-0.00589			-0.08209	$82.00	$8.00	$2.00		50	$50	
			-0.005890973			0.00000	$0.00	$0.00	#VALUE!		862	$86	
			-0.00588			0.00714	$71.00	$7.00	$1.00		0	$0	
			-0.00588			-0.00340	$34.00	$3.00	$4.00		247	$24	
			-0.00588			0.00342	$34.00	$3.00	$4.00		1878	$18	
			-0.0058611			0.02837	$28.00	$2.00	$8.00		554	$55	
			-0.005855563			0.04993	$49.00	$4.00	$9.00		761	$76	
			-0.00585			-0.02444	$24.00	$2.00	$4.00		1138	$11	
			-0.00584			0.01670	$16.00	$1.00	$6.00		1971	$19	
			-0.005816863			-0.01483	$14.00	$1.00	$4.00		2527	$25	
			-0.005791597			-0.07556	$75.00	$7.00	$5.00		490	$49	
			-0.005786702			0.00000	$0.00	$0.00	#VALUE!		892	$89	
			-0.00578			0.02909	$29.00	$2.00	$9.00		0	$0	
			-0.00578			-0.00367	$36.00	$3.00	$6.00		2790	$27	
			-0.00575			0.00709	$70.00	$7.00	$0.00		1290	$12	
			-0.005736981			-0.04563	$45.00	$4.00	$5.00		1213	$12	
			-0.005724855			0.02568	$25.00	$2.00	$5.00		1057	$10	
			-0.00571			0.05755	$57.00	$5.00	$7.00		0	$0	
			-0.00571			0.00000	$0.00	$0.00	#VALUE!		0	$0	
